time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),SpO2 ,etCO? ,FIO2 ,end challenge
739.2,504,0,-3.030753213,0.489736075,-0.528972075,-2.541017138,-3.013382735,0.487028743,-0.525619062,-2.526353992,-3.403939486,-0.401326338,-0.043883288,-3.805265824,-3.384480182,-0.39843186,-0.043666244,-3.782912042,-6.780734324,-0.834937791,-0.322663656,-7.615672115,-10.65196983,-2.181985518,-0.899251978,-12.83395535,53.45684634,457.5550826,511.011929,0.104577962,-3.520489288,-3.500411478,-3.002613148,-2.986048322,-5.945796533,-8.469984311,9.599470853,8.143565158,9.16980234,8.49247901,10.97878896,9.142289498,10.43164387,10.47400098,0.089356619,0.10340846,0.093060102,0.108908319,20.69040883,15.04353638,35.73394521,57.93092181,-1.326592822,0.877506581,-0.449086241,742.4,78.49278971,0,97.14767632,4.698495276,0.018841501,20.79167149,14.2895729,4.598772769,0.002030503,73.31973081,97.95631786,4.176894842,0.21,
742.4,505,0,-2.99045548,0.356442335,-0.456047562,-2.634013145,-3.005116066,0.358536774,-0.45804486,-2.646579291,-3.343579004,-0.358073268,-0.049317187,-3.701652272,-3.359932161,-0.359751346,-0.049280361,-3.719683507,-6.83626635,-0.911070572,-0.259926491,-7.747336921,-10.99621954,-2.400561556,-0.685813738,-13.39678109,56.04452144,456.5605866,512.605108,0.109286756,-3.346897814,-3.36365284,-2.985505736,-3.000180815,-5.925195778,-8.595657979,9.645428578,8.176481139,9.270161486,8.591990548,11.02442639,9.142739202,10.53791569,10.7003904,0.088889386,0.102619838,0.091964598,0.108717496,20.53094738,14.92681611,35.45776349,57.9315847,-1.486054276,0.760786311,-0.725267966,745.6,80.74269352,0,97.05871074,4.71400954,0.01629821,20.78574453,14.30625718,4.613280703,0.00180833,73.3261326,97.93550082,4.272816073,0.21,
745.6,506,0,-2.959293211,0.305151176,-0.437480183,-2.654142035,-2.976857944,0.307174574,-0.439715531,-2.66968337,-3.320926476,-0.36560086,-0.044215184,-3.686527336,-3.340151751,-0.36831953,-0.04391919,-3.708471282,-6.872482082,-0.815751741,-0.280455403,-7.688233823,-11.1889983,-2.220741572,-0.698491089,-13.40973987,58.40790535,455.2071349,513.6150402,0.113687816,-3.264444387,-3.284032518,-2.955325615,-2.971832221,-6.056730341,-8.96825673,9.732981905,8.175995295,9.276871974,8.597989207,11.10957925,9.137526673,10.59255008,10.80078214,0.087974215,0.102606725,0.092305314,0.109638862,21.02892359,14.68899265,35.71791624,58.87333926,-0.988078069,0.522962854,-0.465115215,748.8,79.73207003,0,96.94017328,4.745877091,0.048467353,20.75484742,14.30729006,4.633696826,0.001044137,71.00587549,97.86119149,4.313034883,0.21,
748.8,507,0,-3.025717457,0.389515446,-0.48716002,-2.636202012,-3.022020976,0.389116381,-0.486267088,-2.632904595,-3.409341152,-0.364380133,-0.055611673,-3.773721284,-3.404645252,-0.364365528,-0.055132435,-3.76901078,-7.041279151,-0.766214319,-0.306947151,-7.80749347,-11.24087093,-1.831715312,-0.906120391,-13.07258624,58.40515125,455.0031295,513.4082807,0.113737338,-3.415232903,-3.411137356,-3.044961019,-3.040279724,-6.275064833,-9.409155619,9.778964146,8.123019077,9.217354605,8.520515178,11.18694058,9.133081503,10.56602491,10.71268394,0.08774264,0.103888228,0.093295501,0.110730014,21.5502948,14.65851331,36.20880811,59.51452957,-0.466706859,0.492483515,0.025776657,752,77.03670159,0,96.89786355,4.772036132,0.05227719,20.74290698,14.29504596,4.664908797,0.000963347,72.02036512,97.65934823,4.337575596,0.21,
752,508,0,-3.012792172,0.491266732,-0.528496915,-2.52152544,-3.007038117,0.49301874,-0.528165844,-2.514019377,-3.410306182,-0.314727897,-0.075746196,-3.725034078,-3.403705994,-0.313065952,-0.075716334,-3.716771946,-7.020863517,-0.89076048,-0.267650595,-7.911623996,-11.11384095,-1.622543408,-1.004440887,-12.73638435,57.62116423,455.3543168,512.975481,0.112301779,-3.504058904,-3.500056856,-3.095578285,-3.090640042,-6.130103037,-9.491297539,9.771913944,8.094718373,9.225197629,8.461519781,11.22032499,9.125623912,10.54753982,10.60244019,0.088124426,0.104481149,0.093022038,0.111077357,21.52793728,14.75468088,36.28261815,59.34431754,-0.48906438,0.58865108,0.0995867,755.2,78.41220393,0,96.94997024,4.772773277,0.016655654,20.77159144,14.30817302,4.693243858,0.001241375,75.12173203,97.4303761,4.369177275,0.21,
755.2,509,0,-2.886630241,0.500219662,-0.516261665,-2.386410579,-2.908026029,0.50772955,-0.520714474,-2.400296479,-3.302598384,-0.273415602,-0.068999541,-3.576013987,-3.327052337,-0.27363196,-0.069544908,-3.600684297,-6.778221449,-0.99895277,-0.216998637,-7.777174219,-10.99920024,-1.704007741,-0.880625378,-12.70320799,58.01680717,454.9843996,513.0012068,0.113054835,-3.386849903,-3.41575558,-3.029182782,-3.053420377,-5.779268678,-9.295192503,9.743259215,8.145946628,9.314854984,8.495458944,11.18713719,9.129278256,10.58787505,10.62500496,0.088379093,0.103198239,0.091590862,0.110402133,21.03749578,14.76684068,35.80433646,58.77859842,-0.979505877,0.60081088,-0.378694997,758.4,81.46335088,0,97.00306794,4.763946384,0.009883247,20.78123,14.30455736,4.707367417,0.001233456,74.01640476,97.34177318,4.386894789,0.21,
758.4,510,0,-2.903455535,0.460803346,-0.485314886,-2.442652189,-2.941594635,0.469569659,-0.491804932,-2.472024976,-3.355227462,-0.282375383,-0.035418847,-3.637602845,-3.398739095,-0.284779004,-0.035828422,-3.683518099,-6.819937543,-0.86098675,-0.250035967,-7.680924293,-11.23895341,-1.86993027,-0.739746939,-13.10888368,58.66364901,454.7695538,513.4332028,0.114215543,-3.364258882,-3.411164294,-3.072852078,-3.113960091,-5.958950793,-9.36902314,9.712845724,8.222161937,9.354816807,8.594275725,11.12171546,9.180384366,10.61902641,10.74447815,0.08841762,0.101846545,0.091025519,0.109093054,20.52967187,14.77190748,35.30157935,58.19160859,-1.487329787,0.605877685,-0.881452101,761.6,80.0382783,0,96.99587582,4.782924299,0.047233526,20.73876841,14.18509825,4.720178205,0.001130315,70.46879364,97.3803149,4.40021148,0.21,
761.6,511,0,-3.111206386,0.447687206,-0.455344334,-2.66351918,-3.131550644,0.451102717,-0.4581079,-2.680447927,-3.577774744,-0.298200357,-0.009427236,-3.875975101,-3.601059396,-0.299894631,-0.00918051,-3.900954028,-7.180703285,-0.565642951,-0.35261676,-7.746346236,-11.61465635,-1.938549915,-0.74910021,-13.55320626,57.82083234,456.9365879,514.7574202,0.11230338,-3.558893592,-3.582653361,-3.279574388,-3.301164765,-6.615060334,-9.676106435,9.694171745,8.255940601,9.282730626,8.658581085,11.09304993,9.275486471,10.5770032,10.80379226,0.088533469,0.102070731,0.092056977,0.108078542,20.34559263,14.87734207,35.22293471,57.80008155,-1.671409022,0.711312277,-0.960096745,764.8,77.34693759,0,96.97350593,4.835408879,0.056220503,20.71295888,13.96744694,4.747319277,0.001056923,71.8021653,97.37716066,4.454989235,0.21,
764.8,512,0,-3.189119236,0.435803048,-0.401496828,-2.753316188,-3.183477726,0.434573428,-0.400068853,-2.748904298,-3.610046223,-0.286735771,-0.000804287,-3.896781994,-3.603823377,-0.286146454,-0.000248335,-3.889969831,-7.172988029,-0.414537036,-0.418547561,-7.587525065,-11.49227491,-1.916980241,-0.820399676,-13.40925515,56.12830901,460.924246,517.052555,0.108536665,-3.624922284,-3.618051154,-3.323310451,-3.317676923,-6.758450994,-9.575294669,9.697424466,8.250276713,9.196168921,8.613089365,11.10434999,9.324324374,10.50845682,10.71025382,0.088561778,0.102750647,0.093179463,0.108303555,20.57676723,14.90788934,35.48465657,58.00740726,-1.440234425,0.741859542,-0.698374883,768,80.29552393,0,96.98608926,4.883883699,0.011209619,20.75848085,13.79969122,4.779353453,0.000721715,75.97111289,97.28561783,4.5444042,0.21,
768,513,0,-3.018244099,0.407275477,-0.351011675,-2.610968622,-3.009080199,0.407386688,-0.349661657,-2.601693511,-3.380890047,-0.279274893,0.008173712,-3.66016494,-3.370717649,-0.277650586,0.008480886,-3.648368235,-6.647467319,-0.524685709,-0.395108784,-7.172153028,-10.95747262,-1.863172367,-0.829497671,-12.82064499,55.46876151,463.0396702,518.5084317,0.106945018,-3.425519575,-3.416466887,-3.101615154,-3.093067064,-6.122781609,-9.094300253,9.704413842,8.212136398,9.189230419,8.494094313,11.09334104,9.23288351,10.49055049,10.54935947,0.088343473,0.102663715,0.093173979,0.1096991,21.0431753,14.75544531,35.79862062,58.79106455,-0.973826353,0.589415517,-0.384410836,771.2,84.6805091,0,97.00075261,4.897812781,-0.017064061,20.81589297,13.76754094,4.796847207,0.000606368,73.81562093,97.24527493,4.60331747,0.21,
771.2,514,0,-2.931018468,0.443934059,-0.380008099,-2.487084409,-2.931569863,0.447158413,-0.380681682,-2.48441145,-3.306690291,-0.288583127,0.015006371,-3.595273418,-3.307495613,-0.287442591,0.015061966,-3.594938205,-6.431773197,-0.713924427,-0.335097732,-7.145697623,-10.86946189,-1.800812793,-0.815182996,-12.67027469,55.87680252,461.7810783,517.6578808,0.10791284,-3.374952526,-3.378728276,-3.018107164,-3.020053022,-5.71784877,-9.0686491,9.68408784,8.112173505,9.221645232,8.428076483,11.05185637,9.038855054,10.512939,10.50829997,0.088385986,0.103027086,0.092728248,0.110953014,21.34081444,14.70423392,36.04504836,59.22448739,-0.676187215,0.538204119,-0.137983097,774.4,81.30330198,0,96.97496089,4.888400828,0.010629938,20.81073312,13.80207872,4.799730157,0.001677869,66.47851471,97.34019466,4.611771239,0.21,
774.4,515,0,-3.124530375,0.583244236,-0.467798926,-2.541286139,-3.122264273,0.585080877,-0.468116595,-2.537183396,-3.566470003,-0.269329062,0.001827792,-3.835799065,-3.563899401,-0.268735198,0.001999522,-3.832634599,-6.922776697,-0.78022766,-0.297693167,-7.703004357,-11.4292033,-1.743146569,-0.844412728,-13.17234987,55.83521337,460.4019636,516.2371769,0.108144166,-3.707774612,-3.70734515,-3.297140941,-3.295164203,-6.142549037,-9.686056735,9.648486715,7.971470004,9.210038543,8.483608374,11.05157616,8.894801009,10.5108044,10.64492932,0.089038338,0.105040386,0.09294131,0.110915316,21.21291544,14.9905059,36.20342135,58.62453339,-0.804086211,0.824476103,0.020389892,777.6,73.86225762,0,96.95245018,4.88269465,0.033207785,20.77360997,13.80730763,4.801631601,0.003165664,65.63262875,97.47450559,4.622130794,0.21,
777.6,516,0,-3.260397998,0.705792593,-0.485961671,-2.554605404,-3.245612122,0.703562214,-0.484153921,-2.542049908,-3.719684419,-0.205091609,-0.018701295,-3.924776028,-3.702977212,-0.204506804,-0.018218122,-3.907484016,-7.279035166,-0.706714674,-0.275575967,-7.98574984,-11.67188355,-1.647510062,-0.874965065,-13.31939361,55.15419857,461.907176,517.0613745,0.106669095,-3.966190591,-3.949174336,-3.51459281,-3.498470409,-6.572320492,-10.02437349,9.650350035,7.898411677,9.171257535,8.580702179,11.12212703,8.900847742,10.48542309,10.79336462,0.089567498,0.107017339,0.093496202,0.109943673,20.8700069,15.31961691,36.18962381,57.70393508,-1.146994754,1.153587113,0.006592359,780.8,74.82552231,0,96.99596175,4.887266038,0.001979691,20.77986169,13.78003296,4.806514076,0.002932349,73.99665978,97.53466088,4.665724839,0.21,
780.8,517,0,-2.998713312,0.68949963,-0.386757588,-2.309213682,-2.98821761,0.687776984,-0.38496382,-2.300440626,-3.400833241,-0.149192923,-0.015084611,-3.550026164,-3.389441943,-0.148548311,-0.014368206,-3.537990254,-6.754250271,-0.539034928,-0.259011522,-7.293285199,-10.93611284,-1.467186013,-0.85554334,-12.40329886,55.18672025,464.6259128,519.8126331,0.106152046,-3.688212943,-3.675994594,-3.251640318,-3.240893632,-6.215215343,-9.468926832,9.702372298,7.968783391,9.193014706,8.600509955,11.18800951,9.012846532,10.51411991,10.7855201,0.089140394,0.106462141,0.093309194,0.109362878,20.7276415,15.24701662,35.97465812,57.65491687,-1.289360153,1.080986823,-0.20837333,784,84.01569263,0,97.06164576,4.891010283,-0.028113783,20.82663239,13.76692861,4.809568778,0.001382284,79.55145611,97.52177321,4.707158657,0.21,
784,518,0,-2.603603579,0.586046756,-0.281635737,-2.017556823,-2.618537561,0.590444174,-0.282618337,-2.028093387,-2.955124937,-0.132189877,0.006434326,-3.087314814,-2.972753166,-0.131798121,0.007253048,-3.104551287,-5.962273784,-0.294980283,-0.286320708,-6.257254068,-9.98870531,-1.365913839,-0.806560754,-11.35461915,55.91283685,465.6816423,521.5944791,0.10716892,-3.189650334,-3.208981735,-2.82293506,-2.840955045,-5.667293501,-8.622791471,9.741636895,8.112523766,9.281773602,8.53722183,11.17134961,9.12485915,10.6246972,10.67606001,0.088291556,0.103986613,0.092490589,0.109873633,20.92184078,14.8627516,35.78459239,58.49271232,-1.095160871,0.696721805,-0.398439066,787.2,87.01235644,0,97.05300782,4.887926261,0.010670223,20.84648412,13.77743373,4.812485122,0.002179607,74.15433089,97.48371547,4.711466949,0.21,
787.2,519,0,-2.583029105,0.541843126,-0.279504354,-2.041185979,-2.61351808,0.550138766,-0.282204979,-2.063379314,-2.942649019,-0.098808132,0.002893257,-3.041457151,-2.977293774,-0.098934972,0.003759622,-3.076228746,-5.943555347,-0.102917302,-0.357012753,-6.046472649,-9.923772708,-1.607564265,-0.747962594,-11.53133697,55.39026286,465.7327032,521.1229661,0.106267678,-3.12487223,-3.163656846,-2.843840887,-2.878358801,-5.840638045,-8.316208444,9.712472025,8.175229191,9.330193266,8.481951816,11.1011359,9.176004213,10.72998619,10.63240127,0.088271013,0.102937116,0.092442631,0.110844671,21.22338593,14.69821174,35.92159768,59.10585819,-0.793615723,0.532181945,-0.261433778,790.4,77.88456665,0,96.98590748,4.88460158,0.078828922,20.81473139,13.78561525,4.821770365,0.006687878,66.2561162,97.44927786,4.696295805,0.21,
790.4,520,0,-2.907453518,0.592859,-0.34778284,-2.314594518,-2.921193629,0.597235271,-0.348602992,-2.323958358,-3.296470151,-0.005039659,-0.040741944,-3.30150981,-3.311299005,-0.005720067,-0.039857315,-3.317019073,-6.591898011,-0.155572343,-0.380621837,-6.747470355,-10.55737057,-2.064378999,-0.687674141,-12.62174957,53.33386022,466.5653568,519.899217,0.102586164,-3.500312517,-3.5184289,-3.291430492,-3.305578938,-6.436325668,-8.492991569,9.647454848,8.090583225,9.268206517,8.503564288,11.06678447,9.15906762,10.73275362,10.70170505,0.089194147,0.104967252,0.093729847,0.110996616,21.2833904,15.00393836,36.28732876,58.68875273,-0.733611256,0.837908562,0.104297306,793.6,69.43309053,0,96.96975168,4.891966462,0.081784889,20.77924189,13.78131161,4.838931901,0.010521242,67.55172135,97.45490597,4.69414303,0.21,
793.6,521,0,-3.068040659,0.625100279,-0.384664011,-2.442940381,-3.053232356,0.62257088,-0.382402982,-2.430661476,-3.458414927,0.071627218,-0.085163435,-3.386787709,-3.440743472,0.070699319,-0.084336381,-3.370044153,-6.951294392,-0.388950986,-0.304015306,-7.340245378,-10.85337172,-2.217175739,-0.674392525,-13.07054746,52.77172277,466.6892864,519.4610091,0.10159943,-3.693140938,-3.675803236,-3.530042145,-3.511442791,-6.562343405,-8.636195981,9.6190997,7.963755154,9.170231429,8.597126352,11.09217656,9.098480383,10.64855351,10.81220386,0.089925395,0.107595422,0.094978937,0.109732542,20.91926448,15.43637101,36.35563549,57.5731766,-1.097737177,1.270341215,0.172604038,796.8,73.97240552,0,97.02182943,4.917127267,0.014212121,20.78640739,13.77959068,4.86547625,0.009000874,75.34389241,97.51547233,4.70372803,0.21,
796.8,522,0,-2.874647168,0.548328124,-0.358394325,-2.326319044,-2.854990125,0.544451213,-0.355642387,-2.310538912,-3.235572753,0.02454786,-0.091103731,-3.211024893,-3.21279145,0.023954333,-0.090390255,-3.188837117,-6.73319681,-0.491602021,-0.213650607,-7.224798831,-10.60488923,-1.896373883,-0.719877981,-12.50126312,55.87747743,463.790912,519.6683894,0.107496003,-3.422975292,-3.399441339,-3.260120612,-3.236745783,-6.241594789,-8.70851535,9.643148964,7.954350626,9.154340308,8.700626248,11.11785096,9.055348246,10.57931128,10.90387745,0.089699245,0.107344364,0.094686965,0.108026207,20.36626478,15.51383035,35.88009513,56.80293209,-1.650736871,1.347800548,-0.302936322,800,84.76554144,0,97.0495615,4.960333584,-0.029065664,20.82323105,13.78396698,4.910065928,0.003747322,77.5431289,97.5579955,4.703455068,0.21,
800,523,0,-2.716537794,0.445768243,-0.324195502,-2.270769551,-2.719077247,0.447169919,-0.323789471,-2.271907328,-3.045720576,-0.095120126,-0.069957084,-3.140840702,-3.048262855,-0.094911437,-0.069303784,-3.143174292,-6.592453542,-0.346322695,-0.223802054,-6.938776237,-10.62110735,-1.597245038,-0.730854175,-12.21835239,59.77633748,460.0859183,519.8622558,0.114915342,-3.162306037,-3.166247166,-2.950600451,-2.953351418,-6.246130846,-9.023862316,9.67678662,8.075491759,9.226753802,8.724843725,11.10463377,9.08568995,10.5911004,10.93561228,0.088977657,0.104524447,0.093309025,0.107733135,20.19676559,15.19361105,35.39037664,57.11914752,-1.82023607,1.027581253,-0.792654818,803.2,86.43942134,0,97.03755239,5.013465045,0.011395191,20.8452319,13.76037028,4.976432548,0.000139185,70.94137568,97.50251542,4.693269164,0.21,
803.2,524,0,-2.925507129,0.476513858,-0.3312388,-2.448993271,-2.948148398,0.482822563,-0.332975179,-2.465325836,-3.249954134,-0.118733792,-0.054096234,-3.368687926,-3.275146147,-0.117767967,-0.053470096,-3.392914114,-6.951314355,-0.161179975,-0.32395919,-7.11249433,-11.23493783,-1.727025756,-0.664273134,-12.96196358,59.43251494,460.5743788,520.0068938,0.114238565,-3.402020987,-3.430970961,-3.131220341,-3.157378181,-6.79013438,-9.507912069,9.688662277,8.167589738,9.288350903,8.627781453,11.09182966,9.157305194,10.65124993,10.86336795,0.08864731,0.102940814,0.092579507,0.109480396,20.69167215,14.87871081,35.57038296,58.20354878,-1.325329508,0.712681017,-0.612648492,806.4,77.52999818,0,97.07797861,5.06037178,0.082228404,20.83456316,13.6629598,5.048503673,5.13694E-05,64.97082363,97.40829232,4.699809442,0.21,
806.4,525,0,-3.274201781,0.638647623,-0.352652542,-2.635554158,-3.293828277,0.643865716,-0.353976047,-2.649962561,-3.616797421,-0.00376285,-0.045516343,-3.620560271,-3.638317263,-0.002633857,-0.045031361,-3.640951121,-7.361005422,-0.078584679,-0.410961861,-7.439590101,-11.66628596,-1.952963868,-0.646984473,-13.61924983,54.52993962,465.8079403,520.3378799,0.10481068,-3.912849404,-3.937693993,-3.613034572,-3.635683406,-7.282420743,-9.713322093,9.691590692,8.113316272,9.273631637,8.488880307,11.13179095,9.178517816,10.68415846,10.72149348,0.088903327,0.104594929,0.09317413,0.111589988,21.37682215,14.89237536,36.26919751,58.97751207,-0.640179507,0.72634556,0.086166053,809.6,71.63305158,0,97.15642661,5.086963348,0.096476999,20.81397444,13.4946764,5.100689043,0.000867162,67.47178863,97.4114798,4.738642601,0.21,
809.6,526,0,-3.313535893,0.744537131,-0.325668316,-2.568998763,-3.319124354,0.745567521,-0.324876527,-2.573556834,-3.646250946,0.112048656,-0.033997336,-3.53420229,-3.651068077,0.112650309,-0.033628662,-3.538417769,-7.201654746,0.017686734,-0.43346076,-7.183968012,-11.21289878,-1.729313147,-0.782382715,-12.94221193,50.52164035,470.4818292,521.0034696,0.097012283,-4.058073024,-4.064691875,-3.758299602,-3.763718386,-7.21934148,-9.483585633,9.708825237,8.003815801,9.228572945,8.437754344,11.20476821,9.137322243,10.67207956,10.63159633,0.089168588,0.106969518,0.093999396,0.111978036,21.54866627,15.09859281,36.64725909,58.83957585,-0.468335383,0.932563015,0.464227632,812.8,77.6007147,0,97.09307825,5.099112922,0.040126257,20.81394614,13.33195038,5.122179574,0.000403568,74.49950998,97.5120231,4.786567382,0.21,
812.8,527,0,-2.97679969,0.694142892,-0.255354649,-2.282656798,-2.981575845,0.694935918,-0.253458081,-2.286639927,-3.241392484,0.128700956,-0.035497008,-3.112691528,-3.244008751,0.128656616,-0.034829717,-3.115352135,-6.504702863,0.194443939,-0.434701335,-6.310258923,-10.30423971,-1.167257108,-0.946439166,-11.47149682,51.65675579,470.5282145,522.1849703,0.098920779,-3.670942583,-3.676511763,-3.37009344,-3.372665368,-6.699146802,-9.1369826,9.725718786,7.999042209,9.23282169,8.48635571,11.22765169,9.122163227,10.67161766,10.6465077,0.089041376,0.106927118,0.09391711,0.110876324,21.2002766,15.16114122,36.36141782,58.33096464,-0.816725059,0.995111425,0.178386366,816,88.35246422,0,96.81733384,5.122869561,-0.026813364,20.83558223,13.26362835,5.123321361,-0.000680957,76.98171733,97.56529218,4.806757531,0.21,
816,528,0,-2.632456662,0.646769051,-0.234278911,-1.985687611,-2.648853771,0.651478808,-0.233282661,-1.997374963,-2.837777868,0.089595635,-0.055426109,-2.748182232,-2.853232766,0.08952224,-0.054237963,-2.763710526,-5.883842396,0.263185208,-0.448937808,-5.620657188,-9.904572929,-0.889659332,-0.941879058,-10.79423226,55.6440969,468.0569173,523.7010142,0.106211966,-3.279225713,-3.300332579,-2.927373503,-2.942755006,-6.147027603,-9.014913596,9.700495053,8.090246188,9.276837767,8.515639794,11.15554709,9.174289371,10.71617115,10.68126857,0.088926183,0.105175513,0.093406446,0.110487312,21.02283974,15.03316406,36.05600381,58.33072822,-0.994161913,0.867134266,-0.127027646,819.2,91.65165355,0,96.55444553,5.173758423,-0.041538735,20.84523337,13.29486231,5.122755267,-0.000744836,72.51178106,97.51709048,4.797280107,0.21,
819.2,529,0,-2.61238237,0.782042455,-0.324874434,-1.830339915,-2.627567193,0.786815829,-0.324674834,-1.840751364,-2.87265998,0.036015786,-0.046896926,-2.836644193,-2.888168091,0.036628312,-0.04590735,-2.851539779,-5.880368752,0.047749981,-0.424627389,-5.832618771,-10.32007653,-1.170472093,-0.773546223,-11.49054862,57.46312997,467.0870611,524.5501911,0.109519821,-3.394424825,-3.414383022,-2.908675766,-2.924796403,-5.928118733,-9.149604435,9.635869328,8.137998373,9.272680098,8.456890038,11.05932535,9.228699693,10.74774027,10.66322264,0.089346354,0.10457659,0.093761088,0.111841132,21.42715113,14.94908014,36.37623127,58.92757329,-0.589850523,0.783050338,0.193199815,822.4,85.22994794,0,96.58348213,5.232856214,0.010708487,20.81056078,13.32972762,5.136948413,0.001271924,66.58855762,97.49200536,4.794401853,0.21,
822.4,530,0,-2.853687058,0.997591552,-0.464154004,-1.856095506,-2.845660776,0.995023889,-0.462586364,-1.850636887,-3.290122553,-0.051918724,0.020588157,-3.342041277,-3.280788852,-0.050541711,0.0203978,-3.331330563,-6.463922334,-0.315230017,-0.317178268,-6.779152351,-11.01140941,-1.675089605,-0.619395076,-12.68649901,56.16793371,467.6061202,523.7740539,0.107224173,-3.85127861,-3.840684665,-3.238203829,-3.230247142,-6.148692317,-9.336319802,9.593141451,8.102793106,9.192511474,8.393883963,11.0486702,9.240213737,10.69705018,10.64669458,0.090053923,0.105623938,0.094953449,0.113314625,21.93688511,15.03284104,36.96972616,59.37241266,-0.080116541,0.866811243,0.786694702,825.6,77.3512848,0,96.87811669,5.268942843,0.088609572,20.74662082,13.27407701,5.174240304,0.005559534,64.78290214,97.56343327,4.82394624,0.21,
825.6,531,0,-3.039609893,1.040387729,-0.531211306,-1.999222163,-3.010902495,1.031180205,-0.527380954,-1.979722291,-3.658018656,-0.120526919,0.084104582,-3.778545574,-3.624779473,-0.119050933,0.083083793,-3.743830406,-7.080502785,-0.500569044,-0.208309903,-7.58107183,-11.34574644,-1.967189908,-0.591043946,-13.31293635,54.878899,467.2002711,522.0791701,0.105110939,-4.079997622,-4.0420827,-3.537491737,-3.50572854,-6.579933741,-9.378556531,9.600445067,8.076896255,9.121683829,8.427323554,11.11491716,9.251115554,10.59555308,10.69948866,0.090450943,0.106418386,0.095510279,0.112981955,21.83234618,15.18968362,37.0220298,59.0062325,-0.184655478,1.023653827,0.838998349,828.8,76.29513684,0,97.1017255,5.276947127,0.12080362,20.71448512,13.15254814,5.2248586,0.010441185,67.83322511,97.56860243,4.870999761,0.21,
828.8,532,0,-2.988938398,0.871626996,-0.474227131,-2.117311402,-2.96297458,0.864042789,-0.469944212,-2.09893179,-3.664721735,-0.056283899,0.065854416,-3.721005633,-3.633210884,-0.055648242,0.065516618,-3.688859126,-7.186226365,-0.375142758,-0.20993893,-7.561369123,-11.17244941,-1.879822482,-0.657782359,-13.05227189,55.54988251,466.2658653,521.8157478,0.106430586,-3.860565395,-3.827017369,-3.608437836,-3.577562642,-6.811083607,-9.292626931,9.612169264,8.103886458,9.129784381,8.511385833,11.14443377,9.289552632,10.53391256,10.75998352,0.090459837,0.106161175,0.094791808,0.111407587,21.20869593,15.30407294,36.51276887,58.12814353,-0.80830573,1.138043147,0.329737417,832,82.99013833,0,96.94662001,5.277043063,0.069652952,20.75661072,13.08691756,5.261574368,0.012349688,73.101979,97.28885828,4.90556635,0.21,
832,533,0,-2.812229977,0.693054546,-0.34274834,-2.119175431,-2.796830112,0.689816879,-0.339865648,-2.107013232,-3.38977204,0.098955219,-0.000987213,-3.290816821,-3.370423431,0.098267395,-0.000229069,-3.272156037,-6.79072366,-0.149101814,-0.272407613,-6.939825474,-10.74925911,-1.513130942,-0.75041123,-12.26239005,56.92240762,467.3439326,524.2663403,0.108550034,-3.505284523,-3.486646991,-3.488727259,-3.468690826,-6.641621847,-9.236128165,9.606702221,8.122698422,9.162209372,8.519132384,11.1101944,9.307956386,10.52928008,10.72130814,0.090274636,0.105875284,0.09407216,0.110810196,20.92711711,15.30576674,36.23288385,57.81205058,-1.089884547,1.139736943,0.049852396,835.2,91.59981325,0,96.46846984,5.282857869,-0.015437225,20.83456507,13.14075177,5.264808257,0.009241498,76.74994804,96.76101599,4.914480723,0.21,
